     0.562213       1.0322714      0.38690394
     0.563160       1.0324501      0.38762322
     0.564106       1.0326291      0.38834114
     0.565048       1.0328084      0.38905784
     0.565989       1.0329880      0.38977323
     0.566927       1.0331679      0.39048736
     0.567863       1.0333482      0.39120024
     0.568797       1.0335288      0.39191187
     0.569728       1.0337097      0.39262227
     0.570657       1.0338909      0.39333141
     0.571584       1.0340725      0.39403940
     0.572508       1.0342544      0.39474620
     0.573431       1.0344366      0.39545174
     0.574351       1.0346191      0.39615614
     0.575269       1.0348020      0.39685936
     0.576184       1.0349852      0.39756145
     0.577098       1.0351687      0.39826230
     0.578009       1.0353525      0.39896210
     0.578918       1.0355367      0.39966069
     0.579825       1.0357212      0.40035822
     0.580730       1.0359060      0.40105459
     0.581633       1.0360912      0.40174985
     0.582534       1.0362767      0.40244405
     0.583432       1.0364625      0.40313714
     0.584329       1.0366486      0.40382916
     0.585223       1.0368351      0.40452008
     0.586116       1.0370219      0.40520997
     0.587006       1.0372090      0.40589874
     0.587895       1.0373965      0.40658655
     0.588781       1.0375843      0.40727328
     0.589665       1.0377724      0.40795901
     0.590548       1.0379609      0.40864367
     0.591428       1.0381497      0.40932734
     0.592307       1.0383388      0.41001001
     0.593183       1.0385283      0.41069171
     0.594058       1.0387181      0.41137239
     0.594930       1.0389082      0.41205206
     0.595801       1.0390987      0.41273079
     0.596670       1.0392895      0.41340858
     0.597537       1.0394806      0.41408535
     0.598402       1.0396721      0.41476124
     0.599265       1.0398639      0.41543611
     0.600127       1.0400561      0.41611012
     0.600986       1.0402485      0.41678317
     0.601844       1.0404414      0.41745531
     0.602699       1.0406345      0.41812653
     0.603553       1.0408280      0.41879683
     0.604406       1.0410219      0.41946629
     0.605256       1.0412160      0.42013476
     0.606105       1.0414106      0.42080245
     0.606951       1.0416054      0.42146914
     0.607796       1.0418006      0.42213507
     0.608640       1.0419962      0.42280010
     0.609481       1.0421920      0.42346425
     0.610321       1.0423883      0.42412762
     0.611159       1.0425848      0.42479009
     0.611995       1.0427818      0.42545175
     0.612830       1.0429790      0.42611259
     0.613663       1.0431766      0.42677257
     0.614494       1.0433746      0.42743173
     0.615324       1.0435728      0.42809006
     0.616152       1.0437715      0.42874765
     0.616978       1.0439705      0.42940442
     0.617802       1.0441698      0.43006039
     0.618625       1.0443695      0.43071557
     0.619447       1.0445695      0.43137000
